687	181	4.0
851	699	3.0
705	709	4.0
705	329	3.0
563	185	4.0
140	408	3.0
661	657	4.0
118	181	5.0
498	357	5.0
75	1391	3.0
325	113	4.0
137	68	4.0
56	876	5.0
92	217	5.0
834	103	4.0
815	537	4.0
183	492	5.0
615	58	1.0
434	513	4.0
253	408	4.0
76	98	5.0
247	668	1.0
308	5	5.0
100	77	2.0
493	31	4.0
785	1	3.0
907	492	3.0
742	1446	4.0
405	273	4.0
887	271	5.0
133	184	5.0
854	652	4.0
496	435	2.0
694	274	3.0
473	595	4.0
611	250	3.0
643	82	3.0
576	889	3.0
176	773	4.0
35	1261	1.0
566	17	4.0
675	367	5.0
58	622	5.0
100	220	3.0
522	557	5.0
265	217	4.0
556	781	3.0
117	1260	3.0
168	652	3.0
52	364	3.0
865	200	5.0
657	216	5.0
402	311	1.0
15	923	4.0
397	297	4.0
555	1534	3.0
880	327	3.0
876	72	2.0
492	21	4.0
422	681	4.0
557	274	2.0
537	191	5.0
613	407	5.0
489	777	3.0
601	1091	2.0
38	431	5.0
937	408	4.0
68	39	2.0
662	261	4.0
210	173	1.0
765	595	2.0
929	647	4.0
133	357	5.0
53	120	4.0
534	49	4.0
374	406	4.0
421	471	3.0
24	256	5.0
802	942	4.0
532	112	4.0
58	471	5.0
347	24	4.0
41	240	4.0
848	729	3.0
692	389	3.0
752	807	4.0
622	191	3.0
663	534	5.0
663	58	4.0
41	355	4.0
315	93	3.0
116	657	5.0
548	78	5.0
816	890	3.0
23	1047	3.0
569	302	4.0
377	367	3.0
748	156	4.0
185	719	5.0
17	908	3.0
417	6	3.0
504	781	3.0
75	773	4.0
2	258	4.0
374	221	4.0
794	289	3.0
722	613	3.0
447	814	1.0
194	476	3.0
455	289	4.0
434	418	2.0
369	239	4.0
579	646	3.0
696	487	4.0
713	995	3.0
428	44	4.0
121	83	3.0
632	502	2.0
714	849	3.0
703	559	3.0
650	1630	3.0
121	73	3.0
161	403	4.0
556	365	3.0
311	1145	5.0
536	10	5.0
75	661	1.0
29	739	4.0
473	388	4.0
661	277	4.0
117	47	5.0
18	1258	1.0
83	719	4.0
758	749	2.0
837	29	5.0
644	872	3.0
166	287	5.0
620	565	3.0
89	254	4.0
819	54	3.0
90	979	4.0
810	403	3.0
375	973	3.0
758	311	4.0
203	860	2.0
24	919	4.0
352	329	4.0
532	492	2.0
343	240	5.0
345	1159	1.0
48	302	4.0
618	87	4.0
532	476	5.0
70	142	3.0
