696	568	5.0
819	103	3.0
577	289	4.0
178	157	5.0
22	52	3.0
37	130	5.0
79	158	2.0
866	333	4.0
633	1077	3.0
58	568	4.0
15	43	1.0
58	137	5.0
54	833	3.0
394	709	3.0
892	350	3.0
518	840	4.0
530	758	4.0
153	526	3.0
867	1003	2.0
402	1191	1.0
307	72	5.0
417	185	3.0
100	101	1.0
76	150	4.0
534	179	3.0
52	693	4.0
181	182	5.0
556	314	4.0
862	972	3.0
532	407	4.0
512	862	5.0
366	147	4.0
19	1351	2.0
519	191	3.0
405	37	2.0
70	338	3.0
668	136	3.0
78	710	4.0
535	106	4.0
339	801	3.0
96	229	4.0
14	251	2.0
384	435	2.0
315	683	5.0
196	58	4.0
863	656	1.0
765	1074	4.0
864	710	2.0
30	280	4.0
421	1138	4.0
226	24	4.0
678	404	2.0
210	66	4.0
791	57	2.0
534	807	3.0
676	557	4.0
703	361	4.0
18	416	3.0
30	97	3.0
481	235	4.0
808	110	4.0
643	174	5.0
589	861	2.0
534	164	3.0
169	702	4.0
649	10	3.0
32	552	3.0
833	1098	5.0
479	120	3.0
225	899	2.0
100	669	4.0
402	53	1.0
231	31	5.0
58	276	4.0
12	200	5.0
233	1077	4.0
415	115	4.0
750	973	5.0
83	181	3.0
155	206	3.0
777	229	5.0
58	1388	1.0
354	1607	4.0
581	136	3.0
294	357	5.0
543	1023	2.0
107	434	3.0
24	316	3.0
605	78	5.0
897	256	4.0
402	337	5.0
340	433	5.0
28	647	4.0
549	133	4.0
434	438	4.0
864	529	3.0
100	577	1.0
885	1357	2.0
742	408	5.0
318	320	5.0
720	1237	4.0
875	487	4.0
658	458	2.0
440	73	5.0
196	455	3.0
632	178	2.0
446	81	5.0
907	383	4.0
113	355	2.0
847	269	4.0
766	802	4.0
905	120	2.0
13	8	3.0
800	647	3.0
887	189	5.0
117	361	5.0
892	1194	3.0
479	299	2.0
243	534	2.0
782	320	3.0
407	252	1.0
58	251	2.0
618	468	4.0
530	442	4.0
802	146	3.0
193	269	2.0
37	183	4.0
808	62	4.0
233	280	5.0
222	49	2.0
492	1028	5.0
897	351	5.0
447	114	3.0
65	431	4.0
650	466	3.0
379	281	3.0
325	529	4.0
228	374	5.0
174	60	5.0
905	723	2.0
584	73	4.0
650	161	4.0
692	153	5.0
454	1068	4.0
117	86	5.0
375	362	2.0
539	157	3.0
654	6	2.0
408	269	4.0
640	144	3.0
586	427	3.0
539	513	3.0
582	407	4.0
387	1276	3.0
543	252	4.0
801	420	4.0
793	610	3.0
912	44	4.0
209	643	3.0
918	890	3.0
377	927	4.0
876	767	5.0
366	278	4.0
797	725	4.0
769	704	2.0
22	295	3.0
437	317	3.0
53	240	4.0
35	24	3.0
144	347	4.0
628	504	3.0
781	83	5.0
633	1295	4.0
67	159	3.0
348	12	3.0
774	338	4.0
118	1135	5.0
23	356	5.0
674	970	3.0
501	207	5.0
17	1241	4.0
674	131	2.0
723	130	4.0
532	236	5.0
145	267	3.0
531	276	5.0
720	525	3.0
790	979	3.0
546	447	3.0
311	346	5.0
689	410	3.0
335	503	4.0
650	337	3.0
505	244	3.0
658	257	3.0
434	828	5.0
384	318	5.0
519	12	4.0
165	166	4.0
7	356	3.0
227	48	4.0
682	354	2.0
30	293	2.0
465	89	5.0
826	317	4.0
670	960	4.0
587	614	3.0
925	241	5.0
99	138	4.0
41	420	3.0
75	1234	3.0
496	695	5.0
890	126	5.0
223	83	4.0
280	157	2.0
70	280	5.0
713	585	3.0
404	734	5.0
192	115	4.0
533	331	3.0
12	165	3.0
52	173	2.0
442	550	4.0
793	1159	3.0
878	1159	1.0
696	719	2.0
845	48	1.0
157	6	3.0
300	682	3.0
530	610	4.0
720	180	4.0
614	942	4.0
674	413	4.0
916	842	4.0
430	939	4.0
496	365	4.0
127	294	2.0
477	1095	3.0
428	577	3.0
100	118	4.0
394	799	3.0
394	877	3.0
145	95	1.0
100	125	4.0
194	355	4.0
184	217	4.0
15	260	5.0
84	68	3.0
329	336	4.0
887	1355	3.0
12	613	2.0
669	867	5.0
633	471	5.0
28	98	3.0
311	862	2.0
318	353	4.0
92	573	4.0
96	358	4.0
605	506	4.0
704	623	4.0
136	354	3.0
657	339	2.0
325	1196	4.0
102	125	4.0
739	272	2.0
311	480	4.0
101	115	4.0
37	676	3.0
906	657	3.0
448	99	4.0
464	320	2.0
708	185	5.0
344	1098	5.0
35	120	2.0
899	87	5.0
463	229	5.0
285	289	3.0
37	276	4.0
144	179	3.0
377	99	2.0
37	311	5.0
523	31	5.0
133	652	4.0
558	247	3.0
643	113	5.0
30	269	4.0
235	1023	2.0
893	321	5.0
308	901	4.0
145	80	4.0
690	231	5.0
715	676	4.0
674	8	3.0
453	234	3.0
52	359	5.0
11	1022	5.0
367	1320	4.0
58	828	4.0
467	347	5.0
34	1067	4.0
540	512	4.0
670	200	5.0
336	1049	5.0
110	926	3.0
388	95	4.0
387	1178	3.0
651	1182	3.0
884	321	4.0
68	24	2.0
434	50	3.0
486	960	3.0
208	621	1.0
451	1384	4.0
353	423	2.0
437	296	2.0
876	309	4.0
392	471	5.0
20	403	4.0
633	469	3.0
831	50	5.0
618	208	4.0
48	361	5.0
41	1461	2.0
178	567	5.0
350	887	4.0
102	751	3.0
632	259	3.0
145	252	1.0
750	425	4.0
742	311	4.0
402	271	1.0
484	267	4.0
768	182	3.0
87	192	3.0
542	204	4.0
797	669	3.0
455	258	5.0
516	705	4.0
93	290	5.0
499	607	3.0
844	816	5.0
51	247	5.0
110	366	3.0
402	975	1.0
648	156	5.0
594	305	4.0
844	475	4.0
556	623	4.0
18	389	4.0
803	247	5.0
169	256	4.0
493	78	5.0
102	66	3.0
233	934	5.0
467	512	5.0
934	795	3.0
190	361	3.0
793	995	4.0
471	22	5.0
75	649	1.0
700	672	4.0
442	573	5.0
650	150	2.0
48	552	4.0
2	311	5.0
771	725	4.0
778	1443	2.0
782	121	3.0
579	6	5.0
579	324	5.0
652	1354	3.0
644	350	4.0
555	640	4.0
325	557	3.0
887	673	5.0
136	179	4.0
533	302	5.0
421	797	3.0
430	367	3.0
657	873	3.0
937	229	4.0
63	93	1.0
318	229	5.0
652	277	5.0
558	299	4.0
576	630	5.0
618	309	3.0
63	599	4.0
688	177	3.0
58	330	4.0
188	638	4.0
17	552	2.0
75	1490	4.0
24	53	4.0
844	274	3.0
48	278	3.0
823	492	4.0
670	49	5.0
821	364	3.0
85	629	4.0
35	278	3.0
821	719	5.0
46	109	4.0
162	775	2.0
122	321	4.0
765	557	4.0
138	1214	4.0
769	869	2.0
612	104	2.0
871	131	4.0
404	945	2.0
678	491	3.0
126	106	3.0
804	326	3.0
101	60	3.0
332	78	5.0
556	447	2.0
585	577	4.0
311	366	1.0
120	491	5.0
890	502	2.0
445	925	3.0
24	509	5.0
556	181	3.0
175	1244	3.0
499	231	4.0
897	58	4.0
30	297	4.0
169	579	3.0
720	743	2.0
693	289	4.0
218	305	4.0
138	205	3.0
649	68	3.0
454	9	2.0
658	754	5.0
696	807	4.0
470	8	3.0
735	600	3.0
552	335	2.0
358	501	4.0
504	33	4.0
366	75	4.0
417	361	2.0
91	220	5.0
248	254	5.0
487	320	1.0
87	216	1.0
562	460	4.0
579	589	3.0
22	257	3.0
379	377	4.0
410	269	3.0
58	698	3.0
75	101	4.0
896	693	4.0
115	60	4.0
695	130	5.0
649	694	2.0
91	423	3.0
434	432	4.0
542	275	4.0
912	1002	3.0
674	130	5.0
369	323	4.0
558	135	2.0
88	347	4.0
402	1513	1.0
138	758	4.0
54	49	5.0
650	43	3.0
660	34	3.0
116	536	1.0
927	1276	3.0
499	1105	3.0
387	87	5.0
837	465	3.0
625	482	3.0
631	262	4.0
897	934	3.0
102	456	4.0
628	238	5.0
123	657	5.0
76	718	3.0
694	483	3.0
893	334	3.0
483	873	3.0
442	339	3.0
801	568	4.0
92	77	3.0
202	374	4.0
617	646	4.0
37	678	4.0
335	57	4.0
200	344	3.0
797	820	4.0
311	337	4.0
240	58	5.0
563	225	5.0
501	148	2.0
633	57	3.0
596	544	2.0
126	488	4.0
179	347	2.0
23	719	3.0
651	140	5.0
366	458	4.0
255	83	4.0
18	323	5.0
87	48	3.0
114	154	3.0
223	309	4.0
181	1113	5.0
925	17	5.0
837	179	5.0
125	767	5.0
366	553	3.0
536	529	5.0
475	85	4.0
450	573	3.0
837	901	4.0
37	878	2.0
713	223	3.0
5	502	4.0
374	583	2.0
928	740	4.0
441	139	2.0
896	794	3.0
826	523	1.0
885	250	4.0
315	135	5.0
683	446	1.0
534	739	1.0
313	360	4.0
875	95	4.0
130	141	4.0
819	6	5.0
154	888	4.0
254	1294	4.0
2	22	5.0
650	584	2.0
836	209	4.0
14	200	5.0
875	178	2.0
496	181	5.0
58	655	3.0
464	389	4.0
569	200	5.0
295	288	3.0
39	318	4.0
815	956	3.0
771	1093	1.0
450	400	3.0
38	141	3.0
715	305	1.0
661	465	4.0
41	349	3.0
182	460	3.0
449	331	3.0
622	499	4.0
914	240	4.0
453	31	5.0
720	6	4.0
110	622	4.0
68	337	3.0
548	216	4.0
505	923	4.0
367	860	4.0
739	529	5.0
516	405	1.0
235	116	3.0
617	275	5.0
578	694	4.0
579	114	3.0
644	231	5.0
782	403	4.0
24	781	4.0
699	652	1.0
886	148	4.0
876	17	3.0
63	361	5.0
534	420	2.0
648	340	3.0
883	249	4.0
523	1017	3.0
709	95	5.0
123	665	4.0
579	476	3.0
266	491	3.0
334	268	4.0
137	321	4.0
633	412	4.0
329	707	3.0
14	890	3.0
358	36	5.0
653	491	3.0
696	498	4.0
341	487	4.0
5	1002	4.0
428	771	1.0
477	325	3.0
313	754	5.0
770	302	5.0
778	642	2.0
37	1101	1.0
92	320	2.0
387	1011	3.0
713	391	3.0
350	92	2.0
402	942	1.0
5	135	5.0
534	989	3.0
928	622	4.0
56	175	3.0
633	1268	4.0
13	96	5.0
646	311	4.0
644	244	2.0
661	647	3.0
301	336	3.0
613	464	4.0
815	204	4.0
752	85	4.0
431	881	4.0
622	360	2.0
902	98	2.0
821	245	2.0
329	83	3.0
194	855	4.0
413	569	4.0
92	273	4.0
366	190	3.0
644	329	3.0
939	59	5.0
121	267	3.0
23	60	4.0
648	155	4.0
878	657	3.0
