739	243	5.0
830	364	3.0
518	51	2.0
937	416	4.0
774	174	5.0
154	177	2.0
19	24	3.0
742	1023	3.0
116	553	3.0
882	299	4.0
120	364	2.0
835	94	2.0
37	57	5.0
660	347	4.0
90	622	4.0
246	229	5.0
797	94	4.0
758	442	4.0
137	342	4.0
555	1031	3.0
297	60	3.0
58	31	4.0
864	221	2.0
214	167	4.0
525	144	5.0
341	490	3.0
89	311	3.0
752	146	3.0
102	250	3.0
861	666	5.0
867	577	2.0
54	660	4.0
455	1063	4.0
10	1009	4.0
632	864	2.0
53	942	5.0
186	216	3.0
467	102	4.0
3	257	4.0
96	26	3.0
864	101	5.0
114	271	3.0
242	168	3.0
686	1	5.0
937	320	2.0
15	341	4.0
528	189	5.0
458	141	4.0
61	771	2.0
78	75	3.0
300	347	4.0
286	14	3.0
556	211	3.0
116	373	4.0
194	110	2.0
875	423	4.0
19	66	4.0
448	249	4.0
498	66	5.0
387	1356	3.0
91	465	2.0
622	561	4.0
151	14	3.0
609	1077	2.0
893	100	3.0
914	347	4.0
405	423	4.0
56	808	5.0
356	387	5.0
739	108	4.0
893	1069	2.0
8	174	5.0
671	420	4.0
511	157	5.0
176	146	3.0
650	214	4.0
494	100	4.0
333	247	3.0
876	423	3.0
233	209	5.0
299	353	3.0
138	945	4.0
120	434	3.0
67	367	1.0
13	614	2.0
52	208	2.0
640	570	2.0
226	891	4.0
501	269	4.0
907	307	3.0
875	1035	2.0
567	33	5.0
739	53	2.0
907	403	3.0
207	633	5.0
22	15	2.0
930	643	3.0
97	57	2.0
637	431	4.0
191	217	5.0
331	78	4.0
309	881	4.0
492	52	4.0
214	157	5.0
839	960	5.0
777	140	3.0
395	51	4.0
571	289	3.0
649	655	3.0
248	120	4.0
192	921	2.0
833	274	4.0
41	567	4.0
799	891	3.0
30	77	4.0
26	44	2.0
768	6	3.0
139	725	4.0
446	56	3.0
646	231	3.0
387	847	4.0
676	794	5.0
1	1102	4.0
70	1002	1.0
57	415	1.0
434	216	4.0
403	289	4.0
662	315	3.0
207	33	5.0
191	21	3.0
555	87	3.0
67	57	5.0
670	6	5.0
867	34	3.0
462	189	3.0
529	360	3.0
703	460	4.0
505	154	4.0
361	123	4.0
463	408	5.0
824	751	5.0
98	33	5.0
652	399	4.0
58	311	3.0
677	43	2.0
194	990	3.0
264	53	3.0
837	889	4.0
498	969	5.0
547	289	4.0
10	309	4.0
925	1115	5.0
352	693	4.0
329	357	4.0
218	225	2.0
515	585	3.0
543	95	3.0
19	145	3.0
252	497	5.0
116	778	4.0
151	146	2.0
342	1070	3.0
325	172	3.0
120	380	5.0
38	31	4.0
234	184	3.0
340	522	5.0
868	256	3.0
134	630	1.0
67	253	4.0
23	358	3.0
369	587	4.0
835	587	2.0
58	24	3.0
641	280	3.0
543	446	5.0
674	396	4.0
519	65	3.0
387	350	3.0
352	102	3.0
333	506	4.0
131	309	5.0
584	357	5.0
376	750	5.0
765	102	2.0
618	543	3.0
335	710	3.0
261	781	2.0
21	884	4.0
530	226	2.0
144	87	3.0
335	497	1.0
384	574	5.0
921	49	4.0
126	389	4.0
528	66	4.0
548	428	4.0
332	34	3.0
89	361	4.0
82	935	5.0
402	1284	1.0
649	656	2.0
674	805	2.0
306	360	2.0
310	750	5.0
565	321	4.0
477	347	5.0
210	140	4.0
738	862	3.0
936	325	4.0
248	669	2.0
596	354	4.0
902	691	5.0
12	20	5.0
402	1298	1.0
558	140	4.0
674	520	2.0
254	492	5.0
762	157	5.0
175	777	3.0
461	47	5.0
392	37	3.0
3	23	2.0
117	469	4.0
837	556	4.0
116	757	2.0
762	360	1.0
114	58	5.0
653	117	1.0
479	156	5.0
540	465	5.0
558	114	3.0
70	1048	2.0
862	607	3.0
24	1177	5.0
456	511	5.0
838	305	2.0
860	17	3.0
611	170	5.0
641	1538	4.0
405	305	4.0
364	654	5.0
927	363	4.0
468	503	4.0
19	1160	3.0
523	140	5.0
342	53	3.0
475	1167	3.0
477	57	5.0
285	678	1.0
591	228	5.0
617	239	5.0
428	864	5.0
144	444	4.0
182	502	4.0
705	887	4.0
668	399	3.0
181	48	3.0
52	472	4.0
209	1069	5.0
70	726	2.0
674	621	3.0
442	92	3.0
55	345	5.0
325	217	4.0
117	178	5.0
181	563	2.0
308	753	4.0
650	362	3.0
91	178	1.0
901	269	2.0
790	406	3.0
22	1001	3.0
424	4	2.0
892	567	4.0
758	39	5.0
810	100	5.0
454	499	4.0
696	438	4.0
110	900	3.0
532	106	3.0
602	292	4.0
46	216	5.0
883	67	1.0
781	25	4.0
681	512	3.0
437	266	3.0
133	246	3.0
58	222	1.0
23	46	4.0
695	475	4.0
376	139	4.0
346	196	2.0
845	696	1.0
169	433	4.0
551	309	4.0
486	669	3.0
71	305	5.0
699	582	4.0
442	140	4.0
790	256	5.0
737	51	3.0
668	137	4.0
571	360	4.0
13	191	4.0
404	613	3.0
114	753	4.0
455	789	5.0
633	193	4.0
728	818	3.0
8	288	4.0
596	433	3.0
113	652	5.0
594	68	5.0
459	251	3.0
68	583	3.0
343	98	4.0
158	330	5.0
775	47	3.0
313	472	4.0
47	101	5.0
41	183	2.0
706	42	2.0
53	216	5.0
893	161	5.0
532	54	4.0
52	110	2.0
37	277	5.0
376	232	4.0
496	447	4.0
264	1034	5.0
771	95	3.0
386	52	4.0
117	520	5.0
650	1219	3.0
454	211	4.0
650	368	2.0
38	16	3.0
804	22	4.0
764	133	5.0
22	125	4.0
835	1008	3.0
38	527	5.0
715	157	5.0
808	528	4.0
781	243	4.0
137	365	3.0
366	216	5.0
518	652	4.0
45	278	2.0
82	112	2.0
70	27	2.0
3	404	2.0
